sno,observationdate,provincestate,countryregion,lastupdate,confirmed,deaths,recovered
25793,17/05/2020,Canarias,Spain,18/05/2020,2284.0,151.0,1524.0
25794,17/05/2020,Cantabria,Spain,18/05/2020,2265.0,206.0,2195.0
25795,17/05/2020,Castilla - La Mancha,Spain,18/05/2020,16587.0,2883.0,6328.0
25796,17/05/2020,Castilla y Leon,Spain,18/05/2020,18369.0,1940.0,7735.0
25797,17/05/2020,Catalonia,Spain,18/05/2020,55685.0,5915.0,26067.0
25798,17/05/2020,Cayman Islands,UK,18/05/2020,94.0,1.0,55.0
25799,17/05/2020,Ceuta,Spain,18/05/2020,116.0,4.0,163.0
25800,17/05/2020,Channel Islands,UK,18/05/2020,554.0,43.0,458.0
25801,17/05/2020,Chongqing,Mainland China,18/05/2020,579.0,6.0,573.0
25802,17/05/2020,Colorado,US,18/05/2020,21938.0,1215.0,0.0
25803,17/05/2020,Connecticut,US,18/05/2020,37419.0,3408.0,0.0
25804,17/05/2020,Curacao,Netherlands,18/05/2020,16.0,1.0,14.0
25805,17/05/2020,Delaware,US,18/05/2020,7670.0,290.0,0.0
25806,17/05/2020,Diamond Princess cruise ship,Canada,18/05/2020,1.0,1.0,0.0
25807,17/05/2020,Diamond Princess cruise ship,US,18/05/2020,49.0,0.0,0.0
25808,17/05/2020,District of Columbia,US,18/05/2020,7123.0,383.0,0.0
25809,17/05/2020,Emilia-Romagna,Italy,18/05/2020,27232.0,3973.0,17603.0
25810,17/05/2020,Extremadura,Spain,18/05/2020,2958.0,497.0,2609.0
25811,17/05/2020,Falkland Islands (Malvinas),UK,18/05/2020,13.0,0.0,13.0
25812,17/05/2020,Faroe Islands,Denmark,18/05/2020,187.0,0.0,187.0
25813,17/05/2020,Florida,US,18/05/2020,45588.0,1973.0,0.0
25814,17/05/2020,French Guiana,France,18/05/2020,197.0,1.0,125.0
25815,17/05/2020,French Polynesia,France,18/05/2020,60.0,0.0,59.0
25816,17/05/2020,Friuli Venezia Giulia,Italy,18/05/2020,3191.0,319.0,2218.0
25817,17/05/2020,Fujian,Mainland China,18/05/2020,356.0,1.0,355.0
25818,17/05/2020,Galicia,Spain,18/05/2020,9041.0,604.0,8409.0
25819,17/05/2020,Gansu,Mainland China,18/05/2020,139.0,2.0,137.0
25820,17/05/2020,Georgia,US,18/05/2020,37579.0,1610.0,0.0
25821,17/05/2020,Gibraltar,UK,18/05/2020,147.0,0.0,145.0
25822,17/05/2020,Grand Princess,Canada,18/05/2020,13.0,0.0,13.0
25823,17/05/2020,Grand Princess,US,18/05/2020,103.0,3.0,0.0
25824,17/05/2020,Greenland,Denmark,18/05/2020,11.0,0.0,11.0
25825,17/05/2020,Guadeloupe,France,18/05/2020,155.0,13.0,109.0
25826,17/05/2020,Guam,US,18/05/2020,154.0,5.0,0.0
25827,17/05/2020,Guangdong,Mainland China,18/05/2020,1590.0,8.0,1579.0
25828,17/05/2020,Guangxi,Mainland China,18/05/2020,254.0,2.0,252.0
25829,17/05/2020,Guizhou,Mainland China,18/05/2020,147.0,2.0,145.0
25830,17/05/2020,Hainan,Mainland China,18/05/2020,169.0,6.0,162.0
25831,17/05/2020,Hamburg,Germany,18/05/2020,5029.0,232.0,4500.0
25832,17/05/2020,Hawaii,US,18/05/2020,640.0,17.0,0.0
25833,17/05/2020,Hebei,Mainland China,18/05/2020,328.0,6.0,322.0
25834,17/05/2020,Heilongjiang,Mainland China,18/05/2020,945.0,13.0,932.0
25835,17/05/2020,Henan,Mainland China,18/05/2020,1276.0,22.0,1254.0
25836,17/05/2020,Hessen,Germany,18/05/2020,9317.0,435.0,8000.0
25837,17/05/2020,Hong Kong,Hong Kong,18/05/2020,1055.0,4.0,1024.0
25838,17/05/2020,Hubei,Mainland China,18/05/2020,68134.0,4512.0,63616.0
25839,17/05/2020,Hunan,Mainland China,18/05/2020,1019.0,4.0,1015.0
25840,17/05/2020,Idaho,US,18/05/2020,2419.0,73.0,0.0
25841,17/05/2020,Illinois,US,18/05/2020,94191.0,4177.0,0.0
25842,17/05/2020,Indiana,US,18/05/2020,27778.0,1751.0,0.0
25843,17/05/2020,Inner Mongolia,Mainland China,18/05/2020,213.0,1.0,196.0
25844,17/05/2020,Iowa,US,18/05/2020,14651.0,351.0,0.0
25845,17/05/2020,Isle of Man,UK,18/05/2020,335.0,24.0,285.0
25846,17/05/2020,Jiangsu,Mainland China,18/05/2020,653.0,0.0,653.0
25847,17/05/2020,Jiangxi,Mainland China,18/05/2020,937.0,1.0,936.0
25848,17/05/2020,Jilin,Mainland China,18/05/2020,146.0,2.0,122.0
25849,17/05/2020,Kansas,US,18/05/2020,7953.0,195.0,0.0
25850,17/05/2020,Kentucky,US,18/05/2020,7688.0,334.0,0.0
25851,17/05/2020,La Rioja,Spain,18/05/2020,4020.0,348.0,2990.0
25852,17/05/2020,Lazio,Italy,18/05/2020,7446.0,622.0,2914.0
25853,17/05/2020,Liaoning,Mainland China,18/05/2020,149.0,2.0,144.0
25854,17/05/2020,Liguria,Italy,18/05/2020,9159.0,1355.0,5348.0
25855,17/05/2020,Lombardia,Italy,18/05/2020,84844.0,15519.0,41895.0
25856,17/05/2020,Louisiana,US,18/05/2020,34432.0,2491.0,0.0
25857,17/05/2020,Macau,Macau,18/05/2020,45.0,0.0,44.0
25858,17/05/2020,Madrid,Spain,18/05/2020,66210.0,8826.0,40586.0
25859,17/05/2020,Maine,US,18/05/2020,1687.0,70.0,0.0
25860,17/05/2020,Manitoba,Canada,18/05/2020,289.0,7.0,257.0
25861,17/05/2020,Marche,Italy,18/05/2020,6667.0,984.0,3118.0
25862,17/05/2020,Martinique,France,18/05/2020,192.0,14.0,91.0
25863,17/05/2020,Maryland,US,18/05/2020,38804.0,1992.0,0.0
25864,17/05/2020,Massachusetts,US,18/05/2020,86010.0,5797.0,0.0
25865,17/05/2020,Mayotte,France,18/05/2020,1342.0,18.0,627.0
25866,17/05/2020,Mecklenburg-Vorpommern,Germany,18/05/2020,751.0,20.0,700.0
25867,17/05/2020,Melilla,Spain,18/05/2020,119.0,2.0,122.0
25868,17/05/2020,Michigan,US,18/05/2020,51142.0,4891.0,0.0
25869,17/05/2020,Minnesota,US,18/05/2020,15668.0,731.0,0.0
25870,17/05/2020,Mississippi,US,18/05/2020,11296.0,521.0,0.0
25871,17/05/2020,Missouri,US,18/05/2020,11108.0,600.0,0.0
25872,17/05/2020,Molise,Italy,18/05/2020,411.0,22.0,173.0
25873,17/05/2020,Montana,US,18/05/2020,468.0,16.0,0.0
25874,17/05/2020,Montserrat,UK,18/05/2020,11.0,1.0,10.0
25875,17/05/2020,Murcia,Spain,18/05/2020,1542.0,144.0,2073.0
25876,17/05/2020,Navarra,Spain,18/05/2020,5137.0,501.0,3658.0
25877,17/05/2020,Nebraska,US,18/05/2020,10177.0,123.0,0.0
25878,17/05/2020,Nevada,US,18/05/2020,6949.0,350.0,0.0
25879,17/05/2020,New Brunswick,Canada,18/05/2020,120.0,0.0,120.0
25880,17/05/2020,New Caledonia,France,18/05/2020,18.0,0.0,18.0
25881,17/05/2020,New Hampshire,US,18/05/2020,3596.0,172.0,0.0
25882,17/05/2020,New Jersey,US,18/05/2020,146504.0,10363.0,0.0
25883,17/05/2020,New Mexico,US,18/05/2020,5938.0,265.0,0.0
25884,17/05/2020,New South Wales,Australia,18/05/2020,3076.0,46.0,2612.0
25885,17/05/2020,New York,US,18/05/2020,350121.0,28232.0,0.0
25886,17/05/2020,Newfoundland and Labrador,Canada,18/05/2020,260.0,3.0,249.0
25887,17/05/2020,Niedersachsen,Germany,18/05/2020,11159.0,548.0,9800.0
25888,17/05/2020,Ningxia,Mainland China,18/05/2020,75.0,0.0,75.0
25889,17/05/2020,Nordrhein-Westfalen,Germany,18/05/2020,36286.0,1505.0,31900.0
25890,17/05/2020,North Carolina,US,18/05/2020,18673.0,686.0,0.0
25891,17/05/2020,North Dakota,US,18/05/2020,1900.0,43.0,0.0
25892,17/05/2020,Northern Mariana Islands,US,18/05/2020,21.0,2.0,0.0
25893,17/05/2020,Northern Territory,Australia,18/05/2020,29.0,0.0,27.0
25894,17/05/2020,Northwest Territories,Canada,18/05/2020,5.0,0.0,5.0
25895,17/05/2020,Nova Scotia,Canada,18/05/2020,1040.0,55.0,938.0
25896,17/05/2020,Ohio,US,18/05/2020,27923.0,1625.0,0.0
25897,17/05/2020,Oklahoma,US,18/05/2020,5310.0,288.0,0.0
25898,17/05/2020,Ontario,Canada,18/05/2020,23974.0,1999.0,17360.0
25899,17/05/2020,Oregon,US,18/05/2020,3623.0,137.0,0.0
25900,17/05/2020,P.A. Bolzano,Italy,18/05/2020,2581.0,290.0,1977.0
25901,17/05/2020,P.A. Trento,Italy,18/05/2020,4338.0,453.0,3584.0
25902,17/05/2020,Pais Vasco,Spain,18/05/2020,13291.0,1455.0,15678.0
25903,17/05/2020,Pennsylvania,US,18/05/2020,65700.0,4495.0,0.0
25904,17/05/2020,Piemonte,Italy,18/05/2020,29547.0,3612.0,15696.0
25905,17/05/2020,Prince Edward Island,Canada,18/05/2020,27.0,0.0,27.0
25906,17/05/2020,Puerto Rico,US,18/05/2020,2646.0,123.0,0.0
25907,17/05/2020,Puglia,Italy,18/05/2020,4379.0,470.0,1892.0
25908,17/05/2020,Qinghai,Mainland China,18/05/2020,18.0,0.0,18.0
25909,17/05/2020,Quebec,Canada,18/05/2020,42928.0,3563.0,11754.0
25910,17/05/2020,Queensland,Australia,18/05/2020,1057.0,6.0,1038.0
25911,17/05/2020,Recovered,US,18/05/2020,0.0,0.0,272265.0
25912,17/05/2020,Reunion,France,18/05/2020,443.0,0.0,354.0
25913,17/05/2020,Rheinland-Pfalz,Germany,18/05/2020,6486.0,217.0,5831.0
25914,17/05/2020,Rhode Island,US,18/05/2020,12674.0,499.0,0.0
25915,17/05/2020,Saarland,Germany,18/05/2020,2709.0,155.0,2403.0
25916,17/05/2020,Sachsen,Germany,18/05/2020,5122.0,197.0,4500.0
25917,17/05/2020,Sachsen-Anhalt,Germany,18/05/2020,1678.0,54.0,1480.0
25918,17/05/2020,Saint Barthelemy,France,18/05/2020,6.0,0.0,6.0
25919,17/05/2020,Saint Pierre and Miquelon,France,18/05/2020,1.0,0.0,1.0
25920,17/05/2020,Sardegna,Italy,18/05/2020,1353.0,125.0,823.0
25921,17/05/2020,Saskatchewan,Canada,18/05/2020,592.0,7.0,444.0
25922,17/05/2020,Schleswig-Holstein,Germany,18/05/2020,3000.0,126.0,2700.0
25923,17/05/2020,Shaanxi,Mainland China,18/05/2020,308.0,3.0,301.0
25924,17/05/2020,Shandong,Mainland China,18/05/2020,788.0,7.0,780.0
25925,17/05/2020,Shanghai,Mainland China,18/05/2020,666.0,7.0,641.0
25926,17/05/2020,Shanxi,Mainland China,18/05/2020,198.0,0.0,198.0
25927,17/05/2020,Sichuan,Mainland China,18/05/2020,561.0,3.0,558.0
25928,17/05/2020,Sicilia,Italy,18/05/2020,3388.0,267.0,1566.0
25929,17/05/2020,Sint Maarten,Netherlands,18/05/2020,77.0,15.0,54.0
25930,17/05/2020,South Australia,Australia,18/05/2020,439.0,4.0,435.0
25931,17/05/2020,South Carolina,US,18/05/2020,8816.0,385.0,0.0
25932,17/05/2020,South Dakota,US,18/05/2020,3987.0,44.0,0.0
25933,17/05/2020,St Martin,France,18/05/2020,39.0,3.0,30.0
25934,17/05/2020,Tasmania,Australia,18/05/2020,228.0,13.0,194.0
25935,17/05/2020,Tennessee,US,18/05/2020,17359.0,298.0,0.0
25936,17/05/2020,Texas,US,18/05/2020,48396.0,1343.0,0.0
25937,17/05/2020,Thuringen,Germany,18/05/2020,2725.0,138.0,2230.0
25938,17/05/2020,Tianjin,Mainland China,18/05/2020,192.0,3.0,187.0
25939,17/05/2020,Tibet,Mainland China,18/05/2020,1.0,0.0,1.0
25940,17/05/2020,Toscana,Italy,18/05/2020,9948.0,984.0,6162.0
25941,17/05/2020,Turks and Caicos Islands,UK,18/05/2020,12.0,1.0,10.0
25942,17/05/2020,Umbria,Italy,18/05/2020,1424.0,73.0,1273.0
25943,17/05/2020,Unknown,Germany,18/05/2020,1536.0,0.0,457.0
25944,17/05/2020,Utah,US,18/05/2020,7238.0,80.0,0.0
25945,17/05/2020,Valle d'Aosta,Italy,18/05/2020,1173.0,143.0,962.0
25946,17/05/2020,Veneto,Italy,18/05/2020,18941.0,1794.0,13106.0
25947,17/05/2020,Vermont,US,18/05/2020,940.0,54.0,0.0
25948,17/05/2020,Victoria,Australia,18/05/2020,1564.0,18.0,1439.0
25949,17/05/2020,Virgin Islands,US,18/05/2020,69.0,6.0,0.0
25950,17/05/2020,Virginia,US,18/05/2020,30388.0,1010.0,0.0
25951,17/05/2020,Washington,US,18/05/2020,18433.0,1001.0,0.0
25952,17/05/2020,West Virginia,US,18/05/2020,1492.0,67.0,0.0
25953,17/05/2020,Western Australia,Australia,18/05/2020,554.0,9.0,543.0
25954,17/05/2020,Wisconsin,US,18/05/2020,12543.0,453.0,0.0
25955,17/05/2020,Wyoming,US,18/05/2020,754.0,8.0,0.0
25956,17/05/2020,Xinjiang,Mainland China,18/05/2020,76.0,3.0,73.0
25957,17/05/2020,Yukon,Canada,18/05/2020,11.0,0.0,11.0
25958,17/05/2020,Yunnan,Mainland China,18/05/2020,185.0,2.0,183.0
25959,17/05/2020,Zhejiang,Mainland China,18/05/2020,1268.0,1.0,1267.0
25960,18/05/2020,,Afghanistan,19/05/2020,7072.0,173.0,801.0
25961,18/05/2020,,Albania,19/05/2020,948.0,31.0,727.0
25962,18/05/2020,,Algeria,19/05/2020,7201.0,555.0,3625.0
25963,18/05/2020,,Andorra,19/05/2020,761.0,51.0,624.0
25964,18/05/2020,,Angola,19/05/2020,50.0,3.0,17.0
25965,18/05/2020,,Antigua and Barbuda,19/05/2020,25.0,3.0,19.0
25966,18/05/2020,,Argentina,19/05/2020,8371.0,382.0,2625.0
25967,18/05/2020,,Armenia,19/05/2020,4823.0,61.0,2019.0
25968,18/05/2020,,Austria,19/05/2020,16269.0,629.0,14614.0
25969,18/05/2020,,Azerbaijan,19/05/2020,3387.0,40.0,2055.0
25970,18/05/2020,,Bahamas,19/05/2020,96.0,11.0,43.0
25971,18/05/2020,,Bahrain,19/05/2020,7184.0,12.0,2931.0
25972,18/05/2020,,Bangladesh,19/05/2020,23870.0,349.0,4585.0
25973,18/05/2020,,Barbados,19/05/2020,88.0,7.0,68.0
25974,18/05/2020,,Belarus,19/05/2020,30572.0,171.0,10130.0
25975,18/05/2020,,Belgium,19/05/2020,55559.0,9080.0,14657.0
25976,18/05/2020,,Belize,19/05/2020,18.0,2.0,16.0
25977,18/05/2020,,Benin,19/05/2020,339.0,2.0,83.0
25978,18/05/2020,,Bhutan,19/05/2020,21.0,0.0,5.0
25979,18/05/2020,,Bolivia,19/05/2020,4263.0,174.0,503.0
25980,18/05/2020,,Bosnia and Herzegovina,19/05/2020,2304.0,133.0,1464.0
25981,18/05/2020,,Botswana,19/05/2020,25.0,1.0,17.0
25982,18/05/2020,,Brazil,19/05/2020,255368.0,16853.0,100459.0
25983,18/05/2020,,Brunei,19/05/2020,141.0,1.0,136.0
25984,18/05/2020,,Bulgaria,19/05/2020,2235.0,110.0,612.0
25985,18/05/2020,,Burkina Faso,19/05/2020,796.0,51.0,652.0
25986,18/05/2020,,Burma,19/05/2020,191.0,6.0,101.0
25987,18/05/2020,,Burundi,19/05/2020,42.0,1.0,20.0
25988,18/05/2020,,Cabo Verde,19/05/2020,328.0,3.0,85.0
25989,18/05/2020,,Cambodia,19/05/2020,122.0,0.0,122.0
25990,18/05/2020,,Cameroon,19/05/2020,3529.0,140.0,1567.0
25991,18/05/2020,,Central African Republic,19/05/2020,327.0,0.0,13.0
25992,18/05/2020,,Chad,19/05/2020,519.0,53.0,117.0
25993,18/05/2020,,Chile,19/05/2020,46059.0,478.0,20165.0
25994,18/05/2020,,Colombia,19/05/2020,16295.0,592.0,3903.0
25995,18/05/2020,,Comoros,19/05/2020,11.0,1.0,3.0
25996,18/05/2020,,Congo (Brazzaville),19/05/2020,412.0,15.0,110.0
25997,18/05/2020,,Congo (Kinshasa),19/05/2020,1538.0,61.0,272.0
25998,18/05/2020,,Costa Rica,19/05/2020,866.0,10.0,575.0
25999,18/05/2020,,Croatia,19/05/2020,2228.0,95.0,1946.0
26000,18/05/2020,,Cuba,19/05/2020,1881.0,79.0,1505.0
26001,18/05/2020,,Cyprus,19/05/2020,917.0,17.0,515.0
26002,18/05/2020,,Czech Republic,19/05/2020,8586.0,297.0,5641.0
26003,18/05/2020,,Denmark,19/05/2020,10968.0,548.0,9301.0
26004,18/05/2020,,Diamond Princess,19/05/2020,712.0,13.0,651.0
26005,18/05/2020,,Djibouti,19/05/2020,1518.0,7.0,1018.0
26006,18/05/2020,,Dominica,19/05/2020,16.0,0.0,16.0
26007,18/05/2020,,Dominican Republic,19/05/2020,12725.0,434.0,6613.0
26008,18/05/2020,,Ecuador,19/05/2020,33582.0,2799.0,3433.0
26009,18/05/2020,,Egypt,19/05/2020,12764.0,645.0,3440.0
26010,18/05/2020,,El Salvador,19/05/2020,1413.0,30.0,474.0
26011,18/05/2020,,Equatorial Guinea,19/05/2020,719.0,7.0,22.0
26012,18/05/2020,,Eritrea,19/05/2020,39.0,0.0,39.0
26013,18/05/2020,,Estonia,19/05/2020,1784.0,64.0,938.0
26014,18/05/2020,,Eswatini,19/05/2020,205.0,2.0,78.0
26015,18/05/2020,,Ethiopia,19/05/2020,352.0,5.0,116.0
26016,18/05/2020,,Fiji,19/05/2020,18.0,0.0,15.0
26017,18/05/2020,,Finland,19/05/2020,6380.0,300.0,5000.0
26018,18/05/2020,,France,19/05/2020,177554.0,28193.0,60416.0
26019,18/05/2020,,Gabon,19/05/2020,1432.0,11.0,301.0
26020,18/05/2020,,Gambia,19/05/2020,24.0,1.0,13.0
26021,18/05/2020,,Georgia,19/05/2020,701.0,12.0,432.0
26022,18/05/2020,,Ghana,19/05/2020,5735.0,29.0,1754.0
26023,18/05/2020,,Greece,19/05/2020,2836.0,165.0,1374.0
26024,18/05/2020,,Grenada,19/05/2020,22.0,0.0,14.0
26025,18/05/2020,,Guatemala,19/05/2020,1912.0,35.0,138.0
26026,18/05/2020,,Guinea,19/05/2020,2796.0,16.0,1263.0
26027,18/05/2020,,Guinea-Bissau,19/05/2020,1032.0,4.0,38.0
26028,18/05/2020,,Guyana,19/05/2020,124.0,10.0,44.0
26029,18/05/2020,,Haiti,19/05/2020,533.0,21.0,21.0
26030,18/05/2020,,Holy See,19/05/2020,12.0,0.0,2.0
26031,18/05/2020,,Honduras,19/05/2020,2798.0,146.0,340.0
26032,18/05/2020,,Hungary,19/05/2020,3535.0,462.0,1400.0
26033,18/05/2020,,Iceland,19/05/2020,1802.0,10.0,1786.0
26034,18/05/2020,,India,19/05/2020,100328.0,3156.0,39233.0
26035,18/05/2020,,Indonesia,19/05/2020,18010.0,1191.0,4324.0
26036,18/05/2020,,Iran,19/05/2020,122492.0,7057.0,95661.0
26037,18/05/2020,,Iraq,19/05/2020,3554.0,127.0,2310.0
26038,18/05/2020,,Ireland,19/05/2020,24200.0,1547.0,19470.0
26039,18/05/2020,,Israel,19/05/2020,16643.0,276.0,13253.0
26040,18/05/2020,,Ivory Coast,19/05/2020,2119.0,28.0,1040.0
26041,18/05/2020,,Jamaica,19/05/2020,520.0,9.0,131.0
26042,18/05/2020,,Japan,19/05/2020,16305.0,749.0,11564.0
26043,18/05/2020,,Jordan,19/05/2020,629.0,9.0,413.0
26044,18/05/2020,,Kazakhstan,19/05/2020,6751.0,35.0,3469.0
26045,18/05/2020,,Kenya,19/05/2020,912.0,50.0,336.0
26046,18/05/2020,,Kosovo,19/05/2020,955.0,29.0,691.0
26047,18/05/2020,,Kuwait,19/05/2020,15691.0,118.0,4339.0
26048,18/05/2020,,Kyrgyzstan,19/05/2020,1216.0,14.0,827.0
26049,18/05/2020,,Laos,19/05/2020,19.0,0.0,14.0
26050,18/05/2020,,Latvia,19/05/2020,1009.0,19.0,662.0
26051,18/05/2020,,Lebanon,19/05/2020,931.0,26.0,251.0
26052,18/05/2020,,Lesotho,19/05/2020,1.0,0.0,0.0
26053,18/05/2020,,Liberia,19/05/2020,229.0,22.0,123.0
26054,18/05/2020,,Libya,19/05/2020,65.0,3.0,35.0
26055,18/05/2020,,Liechtenstein,19/05/2020,82.0,1.0,55.0
26056,18/05/2020,,Lithuania,19/05/2020,1547.0,59.0,997.0
26057,18/05/2020,,Luxembourg,19/05/2020,3947.0,107.0,3715.0
26058,18/05/2020,,MS Zaandam,19/05/2020,9.0,2.0,0.0
26059,18/05/2020,,Madagascar,19/05/2020,322.0,1.0,119.0
26060,18/05/2020,,Malawi,19/05/2020,70.0,3.0,27.0
26061,18/05/2020,,Malaysia,19/05/2020,6941.0,113.0,5615.0
26062,18/05/2020,,Maldives,19/05/2020,1106.0,4.0,58.0
26063,18/05/2020,,Mali,19/05/2020,874.0,52.0,512.0
26064,18/05/2020,,Malta,19/05/2020,558.0,6.0,456.0
26065,18/05/2020,,Mauritania,19/05/2020,81.0,4.0,7.0
26066,18/05/2020,,Mauritius,19/05/2020,332.0,10.0,322.0
26067,18/05/2020,,Mexico,19/05/2020,51633.0,5332.0,35388.0
26068,18/05/2020,,Moldova,19/05/2020,6138.0,217.0,2425.0
26069,18/05/2020,,Monaco,19/05/2020,97.0,4.0,87.0
26070,18/05/2020,,Mongolia,19/05/2020,140.0,0.0,24.0
26071,18/05/2020,,Montenegro,19/05/2020,324.0,9.0,311.0
26072,18/05/2020,,Morocco,19/05/2020,6952.0,192.0,3758.0
26073,18/05/2020,,Mozambique,19/05/2020,145.0,0.0,44.0
26074,18/05/2020,,Namibia,19/05/2020,16.0,0.0,13.0
26075,18/05/2020,,Nepal,19/05/2020,375.0,2.0,36.0
26076,18/05/2020,,Netherlands,19/05/2020,44141.0,5694.0,0.0
26077,18/05/2020,,New Zealand,19/05/2020,1499.0,21.0,1433.0
26078,18/05/2020,,Nicaragua,19/05/2020,25.0,8.0,7.0
26079,18/05/2020,,Niger,19/05/2020,909.0,55.0,714.0
26080,18/05/2020,,Nigeria,19/05/2020,6175.0,191.0,1644.0
26081,18/05/2020,,North Macedonia,19/05/2020,1817.0,104.0,1301.0
26082,18/05/2020,,Norway,19/05/2020,8257.0,233.0,32.0
26083,18/05/2020,,Oman,19/05/2020,5379.0,25.0,1496.0
26084,18/05/2020,,Pakistan,19/05/2020,42125.0,903.0,11922.0
26085,18/05/2020,,Panama,19/05/2020,9726.0,279.0,6081.0
26086,18/05/2020,,Papua New Guinea,19/05/2020,8.0,0.0,8.0
26087,18/05/2020,,Paraguay,19/05/2020,788.0,11.0,219.0
26088,18/05/2020,,Peru,19/05/2020,94933.0,2789.0,30306.0
26089,18/05/2020,,Philippines,19/05/2020,12718.0,831.0,2729.0
26090,18/05/2020,,Poland,19/05/2020,18885.0,936.0,7628.0
26091,18/05/2020,,Portugal,19/05/2020,29209.0,1231.0,6430.0
26092,18/05/2020,,Qatar,19/05/2020,33969.0,15.0,4899.0
26093,18/05/2020,,Romania,19/05/2020,17036.0,1120.0,9930.0
26094,18/05/2020,,Russia,19/05/2020,290678.0,2722.0,70209.0
26095,18/05/2020,,Rwanda,19/05/2020,297.0,0.0,203.0
26096,18/05/2020,,Saint Kitts and Nevis,19/05/2020,15.0,0.0,14.0
26097,18/05/2020,,Saint Lucia,19/05/2020,18.0,0.0,18.0
26098,18/05/2020,,Saint Vincent and the Grenadines,19/05/2020,17.0,0.0,14.0
26099,18/05/2020,,San Marino,19/05/2020,654.0,41.0,203.0
26100,18/05/2020,,Sao Tome and Principe,19/05/2020,246.0,7.0,4.0
26101,18/05/2020,,Saudi Arabia,19/05/2020,57345.0,320.0,28748.0
26102,18/05/2020,,Senegal,19/05/2020,2544.0,26.0,1076.0
26103,18/05/2020,,Serbia,19/05/2020,10699.0,231.0,4799.0
26104,18/05/2020,,Seychelles,19/05/2020,11.0,0.0,11.0
26105,18/05/2020,,Sierra Leone,19/05/2020,519.0,33.0,148.0
26106,18/05/2020,,Singapore,19/05/2020,28343.0,22.0,9835.0
26107,18/05/2020,,Slovakia,19/05/2020,1495.0,28.0,1185.0
26108,18/05/2020,,Slovenia,19/05/2020,1466.0,104.0,1335.0
26109,18/05/2020,,Somalia,19/05/2020,1455.0,57.0,163.0
26110,18/05/2020,,South Africa,19/05/2020,16433.0,286.0,7298.0
26111,18/05/2020,,South Korea,19/05/2020,11078.0,263.0,9938.0
26112,18/05/2020,,South Sudan,19/05/2020,290.0,4.0,4.0
26113,18/05/2020,,Sri Lanka,19/05/2020,992.0,9.0,559.0
26114,18/05/2020,,Sudan,19/05/2020,2591.0,105.0,247.0
26115,18/05/2020,,Suriname,19/05/2020,11.0,1.0,9.0
26116,18/05/2020,,Sweden,19/05/2020,30377.0,3698.0,4971.0
26117,18/05/2020,,Switzerland,19/05/2020,30597.0,1886.0,27600.0
26118,18/05/2020,,Syria,19/05/2020,58.0,3.0,36.0
26119,18/05/2020,,Taiwan,19/05/2020,440.0,7.0,398.0
26120,18/05/2020,,Tajikistan,19/05/2020,1729.0,41.0,0.0
26121,18/05/2020,,Tanzania,19/05/2020,509.0,21.0,183.0
26122,18/05/2020,,Thailand,19/05/2020,3031.0,56.0,2857.0
26123,18/05/2020,,Timor-Leste,19/05/2020,24.0,0.0,24.0
26124,18/05/2020,,Togo,19/05/2020,330.0,12.0,106.0
26125,18/05/2020,,Trinidad and Tobago,19/05/2020,116.0,8.0,107.0
26126,18/05/2020,,Tunisia,19/05/2020,1043.0,46.0,819.0
26127,18/05/2020,,Turkey,19/05/2020,150593.0,4171.0,111577.0
26128,18/05/2020,,UK,19/05/2020,246406.0,34796.0,0.0
26129,18/05/2020,,Uganda,19/05/2020,248.0,0.0,63.0
26130,18/05/2020,,Ukraine,19/05/2020,18616.0,535.0,5276.0
26131,18/05/2020,,United Arab Emirates,19/05/2020,24190.0,224.0,9577.0
26132,18/05/2020,,Uruguay,19/05/2020,737.0,20.0,569.0
26133,18/05/2020,,Uzbekistan,19/05/2020,2791.0,13.0,2314.0
26134,18/05/2020,,Venezuela,19/05/2020,618.0,10.0,253.0
26135,18/05/2020,,Vietnam,19/05/2020,324.0,0.0,263.0
26136,18/05/2020,,West Bank and Gaza,19/05/2020,388.0,2.0,337.0
26137,18/05/2020,,Western Sahara,19/05/2020,6.0,0.0,6.0
26138,18/05/2020,,Yemen,19/05/2020,130.0,20.0,1.0
26139,18/05/2020,,Zambia,19/05/2020,761.0,7.0,192.0
26140,18/05/2020,,Zimbabwe,19/05/2020,46.0,4.0,18.0
26141,18/05/2020,Abruzzo,Italy,19/05/2020,3193.0,388.0,1392.0
26142,18/05/2020,Alabama,US,19/05/2020,12086.0,489.0,0.0
26143,18/05/2020,Alaska,US,19/05/2020,388.0,10.0,0.0
26144,18/05/2020,Alberta,Canada,19/05/2020,6683.0,128.0,5519.0
26145,18/05/2020,Andalusia,Spain,19/05/2020,12458.0,1358.0,10671.0
26146,18/05/2020,Anguilla,UK,19/05/2020,3.0,0.0,3.0
26147,18/05/2020,Anhui,Mainland China,19/05/2020,991.0,6.0,985.0
26148,18/05/2020,Aragon,Spain,19/05/2020,5503.0,838.0,3772.0
26149,18/05/2020,Arizona,US,19/05/2020,14208.0,687.0,0.0
26150,18/05/2020,Arkansas,US,19/05/2020,4813.0,100.0,0.0
26151,18/05/2020,Aruba,Netherlands,19/05/2020,101.0,3.0,93.0
26152,18/05/2020,Asturias,Spain,19/05/2020,2369.0,317.0,1063.0
26153,18/05/2020,Australian Capital Territory,Australia,19/05/2020,107.0,3.0,104.0
26154,18/05/2020,Baden-Wurttemberg,Germany,19/05/2020,34006.0,1664.0,30200.0
